id,ids_prism,ids_espn,ids_fantasypros,ids_fantasyprosSlug,ids_gsis,ids_nffc,ids_pfr,ids_sleeper,ids_sportradar,ids_wikidata,ids_yahoo,names_boxscore,names_givenFirst,names_firstLast,names_lastFirst,names_lastFirstInit,names_givenFull,names_suffix,names_display,names_last,names_first,names_middle,profile_birthDate,profile_birthYear,profile_birthMonth,profile_birthDay,profile_height,profile_weight,position_abbreviation,position_group,profile_rookieYear
kx70els1c0,kx70els1c0,4426339,23081,spencer-rattler,00-0039376,21413,RattSp00,11562,e0eecf78-86b2-4ee8-8ac9-d7713a138765,Q81081093,41043,S.Rattler,Spencer,Spencer Rattler,"Rattler, Spencer","Rattler, S",Spencer Rattler,,Spencer Rattler,Rattler,Spencer,,2000-09-28,2000,09,28,72,211,QB,QB,2024
l4x2ghv0m0,l4x2ghv0m0,4685477,27326,jam-miller,00-0041129,23189,MillJa03,13403,e7144c4a-1dd7-4474-b033-ad06e08f1745,Q130258565,42867,J.Miller,Jamarion,Jam Miller,"Miller, Jam","Miller, J",Jamarion Miller,,Jam Miller,Miller,Jam,,2004-04-29,2004,04,29,70,209,RB,RB,2026
l5yf58hgem,l5yf58hgem,4568263,27261,ryan-fitzgerald,00-0040279,22573,FitzRy01,12961,7bf5a2e0-2512-11f0-9825-33176da47896,Q131318957,42262,R.Fitzgerald,Ryan,Ryan Fitzgerald,"Fitzgerald, Ryan","Fitzgerald, R",Ryan Fitzgerald,,Ryan Fitzgerald,Fitzgerald,Ryan,,2000-08-13,2000,08,13,71,201,K,SPEC,2025
l66dmcek6h,l66dmcek6h,3055899,16712,harrison-butker,00-0033303,15375,ButkHa00,4227,4ceb866c-8eaf-49b5-9043-56228e43a2e5,Q29618209,30346,H.Butker,Harrison,Harrison Butker,"Butker, Harrison","Butker, H",Harrison Butker,,Harrison Butker,Butker,Harrison,,1995-07-14,1995,07,14,76,205,K,SPEC,2017
l73qpm0280,l73qpm0280,4696882,26011,devontez-walker,00-0039792,21138,WalkDe01,11629,b5d1ed29-c72a-45ff-ae60-337e13728b2f,Q121176764,40991,D.Walker,Devontez,Devontez Walker,"Walker, Devontez","Walker, D",Devontez Walker,,Devontez Walker,Walker,Devontez,,2001-06-19,2001,06,19,73,198,WR,WR,2024
l7bgkc8lmm,l7bgkc8lmm,3121422,18466,terry-mclaurin,00-0035659,17062,McLaTe00,5927,7e8c4641-2beb-4213-ba22-69fe0307005f,Q63347408,31908,T.McLaurin,Terry,Terry McLaurin,"McLaurin, Terry","McLaurin, T",Terry McLaurin,,Terry McLaurin,McLaurin,Terry,,1995-09-15,1995,09,15,72,210,WR,WR,2019
l7zbs4j8nh,l7zbs4j8nh,4686472,23080,marvin-mims,00-0038976,20293,MimsMa00,9494,fcd780e6-6d43-4c2e-b740-59ae09911345,Q100307864,40090,M.Mims,Marvin,Marvin Mims,"Mims, Marvin","Mims, M",Marvin Mims Jr.,Jr.,Marvin Mims Jr.,Mims,Marvin,,2002-03-19,2002,03,19,71,182,WR,WR,2023
lb6q42mhhh,lb6q42mhhh,4432545,24369,jabari-small,00-0039652,21972,SmalJa00,12356,bd14f200-0c9d-11ef-b4ed-99c2e96904b1,Q125458390,41661,J.Small,Jabari,Jabari Small,"Small, Jabari","Small, J",Jabari Small,,Jabari Small,Small,Jabari,,2002-01-31,2002,01,31,71,208,RB,RB,2024
lbtk361w1r,lbtk361w1r,4712579,28140,dillon-bell,00-0041342,23295,BellDi00,13621,8206b840-419f-11f1-8b6b-0d6e41126fa4,Q123739228,42914,D.Bell,Dillon,Dillon Bell,"Bell, Dillon","Bell, D",Dillon Bell,,Dillon Bell,Bell,Dillon,,2003-11-06,2003,11,06,73,210,WR,WR,2026
lc1fw5wpn0,lc1fw5wpn0,17372,13029,chris-boswell,00-0031136,13331,BoswCh00,1945,441eb531-1ec8-4f65-9174-78bc6adada63,Q18149300,28188,C.Boswell,Christopher,Chris Boswell,"Boswell, Chris","Boswell, C",Christopher Boswell,,Chris Boswell,Boswell,Chris,,1991-03-16,1991,03,16,74,185,K,SPEC,2014
lhj052p574,lhj052p574,3895856,17268,christian-kirk,00-0034775,16132,KirkCh01,4950,ebcd87ce-218c-4144-810b-921c2f59d6e8,Q25256576,31017,C.Kirk,Christian,Christian Kirk,"Kirk, Christian","Kirk, C",Christian Kirk,,Christian Kirk,Kirk,Christian,,1996-11-18,1996,11,18,71,200,WR,WR,2018
ljl1cq6eq8,ljl1cq6eq8,4685381,24379,emmanuel-henderson,00-0040895,23211,HendEm00,13313,6be3c204-6a34-4395-82e1-5c7ed857abe0,Q136399902,42821,E.Henderson,Emmanuel,Emmanuel Henderson,"Henderson, Emmanuel","Henderson, E",Emmanuel Henderson Jr.,Jr.,Emmanuel Henderson Jr.,Henderson,Emmanuel,,2003-03-21,2003,03,21,73,185,WR,WR,2026
lk7jngzflm,lk7jngzflm,3917315,18600,kyler-murray,00-0035228,17009,MurrKy00,5849,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,Q18648942,31833,K.Murray,Kyler,Kyler Murray,"Murray, Kyler","Murray, K",Kyler Murray,,Kyler Murray,Murray,Kyler,,1997-08-07,1997,08,07,70,207,QB,QB,2019
lklwmrqhxh,lklwmrqhxh,4690013,25983,rasheen-ali,00-0039796,21167,AlixRa00,11570,9aeb79b0-e55b-4341-8c6b-233971b667a7,Q122866013,41033,R.Ali,Rasheen,Rasheen Ali,"Ali, Rasheen","Ali, R",Rasheen Ali,,Rasheen Ali,Ali,Rasheen,,2001-02-16,2001,02,16,71,210,RB,RB,2024
llhrbee1eh,llhrbee1eh,4590292,23039,thomas-fidone,00-0040225,22100,FidoTh00,12715,0e21445d-6318-43ce-ba78-310ee648b602,Q130603051,42004,T.Fidone,Thomas,Thomas Fidone,"Fidone, Thomas","Fidone, T",Thomas Fidone II,II,Thomas Fidone II,Fidone,Thomas,,2002-09-20,2002,09,20,78,255,TE,TE,2025
lm85khl70m,lm85khl70m,4360078,23791,alec-pierce,00-0037664,19463,PierAl00,8142,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,Q108858703,34008,A.Pierce,Alec,Alec Pierce,"Pierce, Alec","Pierce, A",Alec Pierce,,Alec Pierce,Pierce,Alec,,2000-05-02,2000,05,02,75,211,WR,WR,2022
ltvjyjmb8r,ltvjyjmb8r,4871023,26009,carnell-tate,00-0041438,22929,TateCa00,13279,a8693aee-cde4-464f-a0d8-355fb72c041d,Q121991604,42626,C.Tate,Carnell,Carnell Tate,"Tate, Carnell","Tate, C",Carnell Tate,,Carnell Tate,Tate,Carnell,,2005-01-19,2005,01,19,74,192,WR,WR,2026
lv1w8v04cw,lv1w8v04cw,4430684,26661,treyton-welch,00-0039518,21649,WelcTr00,12079,07814d30-072a-11ef-ba75-176276cf11f0,Q130539112,41363,T.Welch,Treyton,Treyton Welch,"Welch, Treyton","Welch, T",Treyton Welch,,Treyton Welch,Welch,Treyton,,2001-01-10,2001,01,10,76,240,TE,TE,2024
lv4x9ft9z0,lv4x9ft9z0,4596602,27259,brashard-smith,00-0040078,22117,SmitBr09,12455,3170164a-1718-4a39-9ef2-e18104e35fef,Q123412413,42012,B.Smith,Brashard,Brashard Smith,"Smith, Brashard","Smith, B",Brashard Smith,,Brashard Smith,Smith,Brashard,,2003-04-11,2003,04,11,70,196,RB,RB,2025
lxk6v8ftmh,lxk6v8ftmh,4685526,24367,adam-randall,00-0040888,22960,RandAd00,13302,4fa0fbdb-05a1-4ca0-89dd-f999978b5827,Q121030748,42780,A.Randall,Adam,Adam Randall,"Randall, Adam","Randall, A",Adam Randall,,Adam Randall,Randall,Adam,,2004-07-14,2004,07,14,75,232,RB,RB,2026
lze60g94tr,lze60g94tr,16733,12127,odell-beckham,00-0031235,12688,BeckOd00,2078,354dec38-b88b-4ba0-8974-859123f27c45,Q16212482,27540,O.Beckham,Odell,Odell Beckham,"Beckham, Odell","Beckham, O",Odell Beckham Jr.,Jr.,Odell Beckham Jr.,Beckham,Odell,,1992-11-05,1992,11,05,71,200,WR,WR,2014
m22wg4v39m,m22wg4v39m,4678008,26148,jonathon-brooks,00-0039344,21133,BrooJo02,11583,5c842941-844b-4f6a-bce4-26b377146674,Q122789703,40926,J.Brooks,Jonathon,Jonathon Brooks,"Brooks, Jonathon","Brooks, J",Jonathon Brooks,,Jonathon Brooks,Brooks,Jonathon,,2003-07-21,2003,07,21,72,216,RB,RB,2024
m3bt4py01r,m3bt4py01r,4363538,25354,chad-ryland,00-0038567,20486,RylaCh00,10955,c77efa70-0691-4a21-8064-a5880569b559,Q117706517,40159,C.Ryland,Chad,Chad Ryland,"Ryland, Chad","Ryland, C",Chad Ryland,,Chad Ryland,Ryland,Chad,,1999-10-15,1999,10,15,72,195,K,SPEC,2023
m4lg68kvw8,m4lg68kvw8,4361100,26436,jack-westover,00-0039305,21705,WestJa01,12045,22926aa0-0725-11ef-bcfc-752f39cb55fa,Q124154413,41352,J.Westover,Jack,Jack Westover,"Westover, Jack","Westover, J",Jack Westover,,Jack Westover,Westover,Jack,,1999-06-09,1999,06,09,75,252,TE,TE,2024
m52zwd42tm,m52zwd42tm,4035537,23249,kene-nwangwu,00-0036842,18992,NwanKe00,7720,482c1032-765a-48d3-b46e-b47a809dbee4,Q106677430,33507,K.Nwangwu,Kene,Kene Nwangwu,"Nwangwu, Kene","Nwangwu, K",Kene Nwangwu,,Kene Nwangwu,Nwangwu,Kene,,1998-02-09,1998,02,09,73,210,RB,RB,2021
m5b682cxy8,m5b682cxy8,3892775,18604,jarrett-stidham,00-0035264,17022,StidJa00,6136,582fe465-135a-4901-beef-60aebce99067,Q21622967,31965,J.Stidham,Jarrett,Jarrett Stidham,"Stidham, Jarrett","Stidham, J",Jarrett Stidham,,Jarrett Stidham,Stidham,Jarrett,,1996-08-08,1996,08,08,75,215,QB,QB,2019
m7wzkfhkqw,m7wzkfhkqw,3116164,17272,mike-gesicki,00-0034829,16149,GesiMi00,4993,1012cbe0-7eba-4169-bfca-183a0204e1a7,Q27899288,31012,M.Gesicki,Michael,Mike Gesicki,"Gesicki, Mike","Gesicki, M",Michael Gesicki,,Mike Gesicki,Gesicki,Mike,,1995-10-03,1995,10,03,78,245,TE,TE,2018
m838s3j488,m838s3j488,4575665,25289,jacob-cowing,00-0039365,21156,CowiJa00,11616,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,Q113501464,40996,J.Cowing,Jacob,Jacob Cowing,"Cowing, Jacob","Cowing, J",Jacob Cowing,,Jacob Cowing,Cowing,Jacob,,2001-02-04,2001,02,04,69,170,WR,WR,2024
m86chm31p0,m86chm31p0,4432577,23071,cj-stroud,00-0039163,20280,StroCJ00,9758,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,Q104856413,40030,C.Stroud,Coleridge,C.J. Stroud,"Stroud, C.J.","Stroud, C",Coleridge Stroud,,C.J. Stroud,Stroud,C.J.,,2001-10-03,2001,10,03,75,218,QB,QB,2023
mbxm5vnnmd,mbxm5vnnmd,4685183,27557,jp-richardson,00-0040275,22292,RichJP00,12746,46e7a540-22fa-11f0-9b1e-5bbc697f9f6c,Q136705420,42047,J.Richardson,JP,JP Richardson,"Richardson, JP","Richardson, J",JP Richardson,,JP Richardson,Richardson,JP,,2002-03-23,2002,03,23,71,192,WR,WR,2025
meqm3br97r,meqm3br97r,4047646,18218,aj-brown,00-0035676,17004,BrowAJ00,5859,a9e580f2-1fbe-46fb-887c-c84089b507e4,Q45189411,31883,A.Brown,Arthur,A.J. Brown,"Brown, A.J.","Brown, A",Arthur Brown,,A.J. Brown,Brown,A.J.,,1997-06-30,1997,06,30,73,226,WR,WR,2019
mhj74wzzb8,mhj74wzzb8,4832800,27339,denzel-boston,00-0041037,22934,BostDe00,13346,a17e4b32-20bb-4552-855e-0aa3cf0bafab,Q130333034,42661,D.Boston,Denzel,Denzel Boston,"Boston, Denzel","Boston, D",Denzel Boston,,Denzel Boston,Boston,Denzel,,2003-12-06,2003,12,06,76,215,WR,WR,2026
mhwrfrn03w,mhwrfrn03w,2573079,15520,carson-wentz,00-0032950,14911,WentCa00,3161,e9a5c16b-4472-4be9-8030-3f77be7890cb,Q21067205,29236,C.Wentz,Carson,Carson Wentz,"Wentz, Carson","Wentz, C",Carson Wentz,,Carson Wentz,Wentz,Carson,,1992-12-30,1992,12,30,77,237,QB,QB,2016
mj079tpn4w,mj079tpn4w,4613202,27487,kyle-williams-wr-2025,00-0040131,22128,WillKy03,12547,3aa9330e-5201-4e99-ba55-0102f76bfe05,Q132167395,41864,K.Williams,Kyle,Kyle Williams,"Williams, Kyle","Williams, K",Kyle Williams,,Kyle Williams,Williams,Kyle,,2002-11-13,2002,11,13,71,190,WR,WR,2025
mk54fj9l2h,mk54fj9l2h,3045147,16447,james-conner,00-0033553,15306,ConnJa00,4137,28a084c0-14df-499f-bd1f-b975603626b7,Q18097882,30218,J.Conner,James,James Conner,"Conner, James","Conner, J",James Conner,,James Conner,Conner,James,,1995-05-05,1995,05,05,73,233,RB,RB,2017
mkzrxscdeh,mkzrxscdeh,4595342,25997,oronde-gadsden-ii,00-0040189,22101,GadsOr01,12493,6af50530-145a-4b34-946d-ce1a7f7d3166,Q114315467,41951,O.Gadsden,Oronde,Oronde Gadsden,"Gadsden, Oronde","Gadsden, O",Oronde Gadsden II,II,Oronde Gadsden II,Gadsden,Oronde,,2003-06-25,2003,06,25,77,236,TE,TE,2025
mlm76t1rt0,mlm76t1rt0,4689114,23160,jaxson-dart,00-0040691,22087,DartJa00,12508,53848cba-bcad-4cd0-bb35-0a1f6ed111d1,Q106993197,41810,J.Dart,Jaxson,Jaxson Dart,"Dart, Jaxson","Dart, J",Jaxson Dart,,Jaxson Dart,Dart,Jaxson,,2003-05-13,2003,05,13,74,223,QB,QB,2025
mn89bhmlhm,mn89bhmlhm,3915511,19196,joe-burrow,00-0036442,17968,BurrJo01,6770,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,Q56860229,32671,J.Burrow,Joseph,Joe Burrow,"Burrow, Joe","Burrow, J",Joseph Burrow,,Joe Burrow,Burrow,Joe,,1996-12-10,1996,12,10,76,215,QB,QB,2020
mpz6hd3gt4,mpz6hd3gt4,4038941,18635,justin-herbert,00-0036355,17976,HerbJu00,6797,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,Q27734163,32676,J.Herbert,Justin,Justin Herbert,"Herbert, Justin","Herbert, J",Justin Herbert,,Justin Herbert,Herbert,Justin,,1998-03-10,1998,03,10,78,236,QB,QB,2020
mqeysvrgnd,mqeysvrgnd,4039057,18590,liljordan-humphrey,00-0035406,17049,HumpLi01,5938,b7f930af-ddd2-4a48-9617-96bda81b0334,Q60524318,32494,L.Humphrey,Lil'Jordan,Lil'Jordan Humphrey,"Humphrey, Lil'Jordan","Humphrey, L",Lil'Jordan Humphrey,,Lil'Jordan Humphrey,Humphrey,Lil'Jordan,,1998-04-19,1998,04,19,76,225,WR,WR,2019
mqg85b0wld,mqg85b0wld,15847,11594,travis-kelce,00-0030506,11842,KelcTr00,1466,c3859e06-5f23-4302-a71b-04820a899d5f,Q7836292,26686,T.Kelce,Travis,Travis Kelce,"Kelce, Travis","Kelce, T",Travis Kelce,,Travis Kelce,Kelce,Travis,,1989-10-05,1989,10,05,77,250,TE,TE,2013
mrp29fnjjm,mrp29fnjjm,4372096,25267,luke-schoonmaker,00-0038547,20353,SchoLu00,10871,143957a7-4649-4a19-b351-e606edc75ebd,Q114174091,40061,L.Schoonmaker,Luke,Luke Schoonmaker,"Schoonmaker, Luke","Schoonmaker, L",Luke Schoonmaker,,Luke Schoonmaker,Schoonmaker,Luke,,1998-09-28,1998,09,28,77,250,TE,TE,2023
mstcb03l7d,mstcb03l7d,4429025,23123,quentin-johnston,00-0038544,20276,JohnQu02,9754,e648bc98-bc81-44d0-8d4b-b9223c497ff4,Q113276021,40051,Q.Johnston,Quentin,Quentin Johnston,"Johnston, Quentin","Johnston, Q",Quentin Johnston,,Quentin Johnston,Johnston,Quentin,,2001-09-06,2001,09,06,74,208,WR,WR,2023
mt2e9e77rd,mt2e9e77rd,4431588,24334,jatavion-sanders,00-0039356,21143,SandJa01,11600,ffd2ff3f-4b56-4232-be8e-bf163c29f406,Q115492173,40995,J.Sanders,Ja'Tavion,Ja'Tavion Sanders,"Sanders, Ja'Tavion","Sanders, J",Ja'Tavion Sanders,,Ja'Tavion Sanders,Sanders,Ja'Tavion,,2003-03-27,2003,03,27,76,243,TE,TE,2024
mt75bqenj0,mt75bqenj0,4366963,26194,dylan-laube,00-0039407,21175,LaubDy00,11574,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,Q124382622,41054,D.Laube,Dylan,Dylan Laube,"Laube, Dylan","Laube, D",Dylan Laube,,Dylan Laube,Laube,Dylan,,1999-12-14,1999,12,14,70,206,RB,RB,2024
mtd655re50,mtd655re50,4361370,20111,chris-olave,00-0037239,19432,OlavCh00,8144,2375d572-a36c-4365-bb3f-87e156526e2f,Q72939793,33966,C.Olave,Chris,Chris Olave,"Olave, Chris","Olave, C",Chris Olave,,Chris Olave,Olave,Chris,,2000-06-27,2000,06,27,72,187,WR,WR,2022
mztcpq93m8,mztcpq93m8,4430807,23133,bijan-robinson,00-0038542,20271,RobiBi01,9509,f78d68c2-f9da-48e7-b954-26b69efd828d,Q104531137,40055,B.Robinson,Bijan,Bijan Robinson,"Robinson, Bijan","Robinson, B",Bijan Robinson,,Bijan Robinson,Robinson,Bijan,,2002-01-30,2002,01,30,71,215,RB,RB,2023
n08hgfwem4,n08hgfwem4,4635009,26139,jmichael-sturdivant,00-0040948,23409,MichJ00,13770,30924f80-4283-11f1-a96f-9ba42ea77973,Q118209515,43085,J.Sturdivant,J. Michael,J. Michael Sturdivant,"Sturdivant, J. Michael","Sturdivant, J",J. Michael Sturdivant,,J. Michael Sturdivant,Sturdivant,J. Michael,,2002-09-06,2002,09,06,75,207,WR,WR,2026
n4n2y7rv7d,n4n2y7rv7d,4685413,24361,cade-klubnik,00-0041056,23104,KlubCa00,13303,3a62187b-d6b6-43fb-82c9-efabd8a6c0e0,Q110514705,42732,C.Klubnik,Cade,Cade Klubnik,"Klubnik, Cade","Klubnik, C",Cade Klubnik,,Cade Klubnik,Klubnik,Cade,,2003-10-10,2003,10,10,74,207,QB,QB,2026
n4nllwkqcd,n4nllwkqcd,3050478,16540,jake-elliott,00-0033787,15376,ElliJa03,4195,059e5bb7-1842-4558-9aaf-77c352a21216,Q22004199,30266,J.Elliott,Jacob,Jake Elliott,"Elliott, Jake","Elliott, J",Jacob Elliott,,Jake Elliott,Elliott,Jake,,1995-01-21,1995,01,21,69,167,K,SPEC,2017
nb9dfq04zm,nb9dfq04zm,4243003,23986,ronnie-rivers,00-0037557,19879,RiveRo01,8195,246db560-cb4e-11ec-a667-6354702e3fca,Q113509646,34310,R.Rivers,Ronnie,Ronnie Rivers,"Rivers, Ronnie","Rivers, R",Ronnie Rivers,,Ronnie Rivers,Rivers,Ronnie,,1999-01-31,1999,01,31,69,198,RB,RB,2022
nc8268fzd0,nc8268fzd0,4362477,25334,derius-davis,00-0038573,20480,DaviDe02,10234,21bf2521-3382-4e62-8249-a083435595b3,Q115665015,40133,D.Davis,Derius,Derius Davis,"Davis, Derius","Davis, D",Derius Davis,,Derius Davis,Davis,Derius,,2000-09-11,2000,09,11,68,165,WR,WR,2023
ndc0bkkfzd,ndc0bkkfzd,4373273,26748,british-brooks,00-0039603,21754,BrooBr01,12171,2ef88b80-07cf-11ef-96cf-876a6c13e638,Q129255829,41480,B.Brooks,British,British Brooks,"Brooks, British","Brooks, B",British Brooks,,British Brooks,Brooks,British,,1999-11-18,1999,11,18,71,225,RB,RB,2024
new1v148yr,new1v148yr,3051738,17528,marquez-valdesscantling,00-0034272,16312,ValdMa00,5086,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,Q52290858,31144,M.Valdes-Scantling,Marquez,Marquez Valdes-Scantling,"Valdes-Scantling, Marquez","Valdes-Scantling, M",Marquez Valdes-Scantling,,Marquez Valdes-Scantling,Valdes-Scantling,Marquez,,1994-10-10,1994,10,10,76,212,WR,WR,2018
nfq4zfzb6m,nfq4zfzb6m,4362628,19788,jamarr-chase,00-0036900,18775,ChasJa00,7564,fa99e984-d63b-4ef4-a164-407f68a7eeaf,Q71605348,33393,J.Chase,Ja'Marr,Ja'Marr Chase,"Chase, Ja'Marr","Chase, J",Ja'Marr Chase,,Ja'Marr Chase,Chase,Ja'Marr,,2000-03-01,2000,03,01,72,205,WR,WR,2021
nftzhtqqjd,nftzhtqqjd,3916148,18705,tony-pollard,00-0035261,17067,PollTo00,5967,33b0227d-4c21-4e71-b4cd-be35f7db9123,Q61789041,31960,T.Pollard,Tony,Tony Pollard,"Pollard, Tony","Pollard, T",Tony Pollard,,Tony Pollard,Pollard,Tony,,1997-04-30,1997,04,30,72,209,RB,RB,2019
ngq5b60yk4,ngq5b60yk4,4431466,27486,jordan-watkins,00-0040172,22267,WatkJo00,12634,bd65c350-6044-415a-8749-e70a3b8f86e2,Q131173700,41917,J.Watkins,Jordan,Jordan Watkins,"Watkins, Jordan","Watkins, J",Jordan Watkins,,Jordan Watkins,Watkins,Jordan,,2002-02-15,2002,02,15,71,196,WR,WR,2025
nk7q0w601d,nk7q0w601d,4361579,22739,javonte-williams,00-0036997,18771,WillJa10,7588,889dcdc5-3d88-45df-9677-5ad7ff87c011,Q100792997,33423,J.Williams,Javonte,Javonte Williams,"Williams, Javonte","Williams, J",Javonte Williams,,Javonte Williams,Williams,Javonte,,2000-04-25,2000,04,25,70,220,RB,RB,2021
nkgdf5qp94,nkgdf5qp94,4372414,20114,elijah-moore,00-0036980,18795,MoorEl00,7596,b1935e20-6bd6-4863-8d7e-702ec403491f,Q99670443,33422,E.Moore,Elijah,Elijah Moore,"Moore, Elijah","Moore, E",Elijah Moore,,Elijah Moore,Moore,Elijah,,2000-03-27,2000,03,27,70,178,WR,WR,2021
nlnhkd9mvm,nlnhkd9mvm,4565185,27182,tai-felton,00-0040154,22214,FeltTa00,12496,1eeea030-3313-4aab-b33c-9f836710354a,Q129675954,41859,T.Felton,Tai,Tai Felton,"Felton, Tai","Felton, T",Tai Felton,,Tai Felton,Felton,Tai,,2003-03-15,2003,03,15,73,186,WR,WR,2025
npg6wj47dw,npg6wj47dw,3046779,15501,jared-goff,00-0033106,14748,GoffJa00,3163,aba8f925-ffbf-4654-bfa7-a25d3d237494,Q14950697,29235,J.Goff,Jared,Jared Goff,"Goff, Jared","Goff, J",Jared Goff,,Jared Goff,Goff,Jared,,1994-10-14,1994,10,14,76,217,QB,QB,2016
ns0fvxw6mw,ns0fvxw6mw,4429022,22989,kayshon-boutte,00-0038608,20326,BoutKa00,9504,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,Q104172703,40224,K.Boutte,Kayshon,Kayshon Boutte,"Boutte, Kayshon","Boutte, K",Kayshon Boutte,,Kayshon Boutte,Boutte,Kayshon,,2002-05-07,2002,05,07,71,203,WR,WR,2023
ntgdjmzsg8,ntgdjmzsg8,2998565,16579,mo-alie-cox,00-0033217,15214,AlieMo00,4054,8809c0dd-786b-4255-a7d0-333c9498c19a,Q43374933,30112,M.Alie-Cox,Mohamed,Mo Alie-Cox,"Alie-Cox, Mo","Alie-Cox, M",Mohamed Alie-Cox,,Mo Alie-Cox,Alie-Cox,Mo,,1993-09-19,1993,09,19,77,267,TE,TE,2017
nxx2ndmkf0,nxx2ndmkf0,4048228,22833,john-bates,00-0036628,19005,BateJo00,7716,3208880b-949f-4926-85eb-1940770550ea,Q106677495,33512,J.Bates,John,John Bates,"Bates, John","Bates, J",John Bates,,John Bates,Bates,John,,1997-11-06,1997,11,06,78,256,TE,TE,2021
ny1p0ensx8,ny1p0ensx8,4877706,27077,jayden-higgins,00-0040130,22114,HiggJa00,12484,f55444a9-ccad-4343-bb03-caca6ea3de99,Q125119368,41819,J.Higgins,Jayden,Jayden Higgins,"Higgins, Jayden","Higgins, J",Jayden Higgins,,Jayden Higgins,Higgins,Jayden,,2002-12-15,2002,12,15,76,215,WR,WR,2025
nzzyrh3nlm,nzzyrh3nlm,3122840,16398,deshaun-watson,00-0033537,15231,WatsDe00,4017,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,Q18159104,30125,D.Watson,Derrick,Deshaun Watson,"Watson, Deshaun","Watson, D",Derrick Watson,,Deshaun Watson,Watson,Deshaun,,1995-09-14,1995,09,14,75,223,QB,QB,2017
p0cz0w4lvr,p0cz0w4lvr,3139477,16413,patrick-mahomes,00-0033873,15234,MahoPa00,4046,11cad59d-90dd-449c-a839-dddaba4fe16c,Q19667998,30123,P.Mahomes,Patrick,Patrick Mahomes,"Mahomes, Patrick","Mahomes, P",Patrick Mahomes,II,Patrick Mahomes,Mahomes,Patrick,,1995-09-17,1995,09,17,74,225,QB,QB,2017
p0f7f88p8d,p0f7f88p8d,4695883,26403,jalen-coker,00-0039491,21570,CokeJa01,11646,67977ab0-070b-11ef-978d-05d80704d329,Q124725453,41293,J.Coker,Jalen,Jalen Coker,"Coker, Jalen","Coker, J",Jalen Coker,,Jalen Coker,Coker,Jalen,,2001-10-30,2001,10,30,75,213,WR,WR,2024
p0xps0lfyr,p0xps0lfyr,4430539,25345,brenton-strange,00-0038935,20425,StraBr00,9480,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Q115492004,40078,B.Strange,Brenton,Brenton Strange,"Strange, Brenton","Strange, B",Brenton Strange,,Brenton Strange,Strange,Brenton,,2000-12-27,2000,12,27,76,253,TE,TE,2023
p1tgm3gk7d,p1tgm3gk7d,4569682,23054,audric-estime,00-0039373,21134,EstiAu00,11579,3b86dd7c-0b21-448d-a662-5675e87fd0da,Q114652896,41019,A.Estime,Audric,Audric Estime,"Estime, Audric","Estime, A",Audric Estime,,Audric Estimé,Estime,Audric,,2003-09-06,2003,09,06,71,227,RB,RB,2024
p2p7gd1ns0,p2p7gd1ns0,4241478,19222,devonta-smith,00-0036912,18778,SmitDe07,7525,3555d07e-57ae-43de-97d5-b1b5bf055f17,Q68974853,33398,D.Smith,DeVonta,DeVonta Smith,"Smith, DeVonta","Smith, D",DeVonta Smith,,DeVonta Smith,Smith,DeVonta,,1998-11-14,1998,11,14,72,170,WR,WR,2021
p3285j2vp0,p3285j2vp0,4361050,23781,isaiah-likely,00-0037838,19464,LikeIs00,8131,f9279edb-cfa7-4f7d-91df-b81cbf3e133e,Q108908602,34095,I.Likely,Isaiah,Isaiah Likely,"Likely, Isaiah","Likely, I",Isaiah Likely,,Isaiah Likely,Likely,Isaiah,,2000-04-18,2000,04,18,76,245,TE,TE,2022
p3ce34r13d,p3ce34r13d,3916387,17233,lamar-jackson,00-0034796,16081,JackLa00,4881,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,Q24809702,31002,L.Jackson,Lamar,Lamar Jackson,"Jackson, Lamar","Jackson, L",Lamar Jackson,,Lamar Jackson,Jackson,Lamar,,1997-01-07,1997,01,07,74,205,QB,QB,2018
p724ekkw90,p724ekkw90,4241479,19198,tua-tagovailoa,00-0036212,17975,TagoTu00,6768,26ad9c27-de38-495e-913c-6fb2428e76d3,Q47138769,32675,T.Tagovailoa,Tuanigamanuolepola,Tua Tagovailoa,"Tagovailoa, Tua","Tagovailoa, T",Tuanigamanuolepola Tagovailoa,,Tua Tagovailoa,Tagovailoa,Tua,,1998-03-02,1998,03,02,73,225,QB,QB,2020
